Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
cosrx-advanced-snail-mucin-glass-glow-hydrogel-mask,מסכת הידרוג׳ל Snail Mucin Glass Glow,"<div dir=""rtl"" style=""text-align:right;line-height:1.75;"">
<p><strong>מסכת הידרוג׳ל עם 25% מוצין חלזונות, קולגן במשקל מולקולרי נמוך ורכיבי לחות, למראה עור רווי, חלק וזוהר.</strong></p>
<h3>מה חשוב לדעת</h3>
<ul>
<li>25% Snail Secretion Filtrate ללחות והרגעה</li>
<li>מכילה קולגן, ניאצינאמיד, חומצה היאלורונית, סרמידים ופנתנול</li>
<li>מסייעת למראה גמיש וזוהר יותר</li>
<li>ניתן להשתמש בה גם כמסכת לילה לפי הוראות היצרן</li>
</ul>
<p><strong>כמות / גודל:</strong> 34 גרם × 3 מסכות</p>
<h3>איך משתמשים</h3>
<p>הסירי את שכבות ההגנה והניחי על עור נקי לאחר טונר וסרום. הסירי לאחר 2–3 שעות או כשהמסכה הופכת שקופה, וטפחי את שאריות האסנס.</p>
<p style=""font-size:0.92em;color:#666;""><strong>הערה:</strong> עיצוב האריזה עשוי להשתנות ללא הודעה מוקדמת.</p>
<h2>למי המוצר מתאים</h2>
<p>למי שמחפשת לחות וטיפוח של מראה המרקם באמצעות מוצין חלזונות, כחלק משגרה הדרגתית ומאוזנת.</p>
<h2>המקום שלו בשגרת K-Beauty</h2>
<p>משתמשים על עור נקי לפי הוראות האריזה, ואז ממשיכים בשלבי הלחות המתאימים. אין צורך לשלב כמה מסכות פעילות באותו ערב.</p>

<h2>שאלות נפוצות</h2>
<h3>באיזה שלב משתמשים במוצר?</h3>
<p>משתמשים על עור נקי לפי הוראות האריזה, ואז ממשיכים בשלבי הלחות המתאימים. אין צורך לשלב כמה מסכות פעילות באותו ערב.</p>
<h3>האם אפשר לשלב אותו בשגרה קיימת?</h3>
<p>כן. מומלץ להוסיף מוצר חדש אחד בכל פעם, לבצע בדיקת רגישות ולהתאים את תדירות השימוש לתחושת העור ולהוראות שעל האריזה.</p>
<p style=""font-size:0.92em;color:#666;"">זהו מוצר קוסמטי ואינו מיועד לאבחן או לטפל במצב רפואי. רשימת הרכיבים והוראות היצרן שעל האריזה הן הקובעות.</p>
</div>",COSRX,Skin Care Masks & Peels,Face Mask,"COSRX, K-Beauty, K-Beauty: Snail, Korean Beauty, Shopify Collective",TRUE,Title,Default Title,,,,,Shopify-8809598457058,227,shopify,0,deny,manual,39.90,,TRUE,TRUE,8809598457058,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/cosrx-advanced-snail-mucin-glass-glow-hydrogel-mask-tiger-catalog.webp?v=1788179016,1,מסכת הידרוג׳ל Snail Mucin Glass Glow של COSRX,FALSE,מסכת הידרוג׳ל Snail Mucin Glass Glow | COSRX,"מסכת הידרוג׳ל עם 25% מוצין חלזונות, קולגן במשקל מולקולרי נמוך ורכיבי לחות, למראה עור רווי, חלק וזוהר. מחיר בישראל ומשלוח לכל הארץ.",active
cosrx-advanced-snail-mucin-glass-glow-hydrogel-mask,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/71LgYBkzmZL._SL1500.jpg?v=1788158389,2,מסכת הידרוג׳ל Snail Mucin Glass Glow של COSRX – תמונה 2,,,,
cosrx-advanced-snail-mucin-glass-glow-hydrogel-mask,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/71sZGX9cJYL._SL1500.jpg?v=1788158389,3,מסכת הידרוג׳ל Snail Mucin Glass Glow של COSRX – תמונה 3,,,,
cosrx-advanced-snail-mucin-glass-glow-hydrogel-mask,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/71IlGjwQDvL._SL1500.jpg?v=1788158389,4,מסכת הידרוג׳ל Snail Mucin Glass Glow של COSRX – תמונה 4,,,,
cosrx-advanced-snail-mucin-glass-glow-hydrogel-mask,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/71JRkI6QsRL._SL1500.jpg?v=1788158389,5,מסכת הידרוג׳ל Snail Mucin Glass Glow של COSRX – תמונה 5,,,,
cosrx-advanced-snail-mucin-glass-glow-hydrogel-mask,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/71PdlSrnMYL._SL1500.jpg?v=1788158389,6,מסכת הידרוג׳ל Snail Mucin Glass Glow של COSRX – תמונה 6,,,,
cosrx-advanced-snail-92-all-in-one-cream,קרם Snail 92 All in One,"<div dir=""rtl"" style=""text-align:right;line-height:1.75;"">
<p><strong>קרם ג׳ל קליל עם 92% מוצין חלזונות, חומצה היאלורונית ובטאין, שנועד להעניק לחות ולתמוך במחסום הלחות של העור.</strong></p>
<h3>מה חשוב לדעת</h3>
<ul>
<li>92% Snail Mucin</li>
<li>מרקם ג׳ל קליל שאינו משאיר תחושה דביקה</li>
<li>מסייע לשמור על לחות ורכות</li>
<li>מתאים לשימוש יומיומי לאחר ניקוי וטונר</li>
</ul>
<p><strong>כמות / גודל:</strong> 100 גרם</p>
<h3>איך משתמשים</h3>
<p>לאחר ניקוי וטונר, מרחי כמות מתאימה על הפנים תוך הימנעות מאזור העיניים והפה, וטפחי בעדינות לספיגה.</p>
<p style=""font-size:0.92em;color:#666;""><strong>הערה:</strong> עיצוב האריזה עשוי להשתנות ללא הודעה מוקדמת.</p>
<h2>למי המוצר מתאים</h2>
<p>לעור שמרגיש יבש, מתוח או מיובש ולמי שמחפשת לחות נוחה שתשתלב בשגרה בלי להכביד.</p>
<h2>המקום שלו בשגרת K-Beauty</h2>
<p>אחרי טונר וסרום, כשלב הלחות האחרון בערב. בבוקר מסיימים מעליו עם קרם הגנה.</p>

<h2>שאלות נפוצות</h2>
<h3>באיזה שלב משתמשים במוצר?</h3>
<p>אחרי טונר וסרום, כשלב הלחות האחרון בערב. בבוקר מסיימים מעליו עם קרם הגנה.</p>
<h3>האם אפשר לשלב אותו בשגרה קיימת?</h3>
<p>כן. מומלץ להוסיף מוצר חדש אחד בכל פעם, לבצע בדיקת רגישות ולהתאים את תדירות השימוש לתחושת העור ולהוראות שעל האריזה.</p>
<p style=""font-size:0.92em;color:#666;"">זהו מוצר קוסמטי ואינו מיועד לאבחן או לטפל במצב רפואי. רשימת הרכיבים והוראות היצרן שעל האריזה הן הקובעות.</p>
</div>",COSRX,Skin Care,Moisturizer,"COSRX, K-Beauty, K-Beauty: Hydration, K-Beauty: Snail, Korean Beauty, Shopify Collective",TRUE,Title,Default Title,,,,,Shopify-8809416470016,227,shopify,0,deny,manual,79.90,,TRUE,TRUE,8809416470016,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/cosrx-advanced-snail-92-all-in-one-cream-tiger-catalog.webp?v=1788179007,1,קרם Snail 92 All in One של COSRX,FALSE,קרם Snail 92 All in One | COSRX,"קרם ג׳ל קליל עם 92% מוצין חלזונות, חומצה היאלורונית ובטאין, שנועד להעניק לחות ולתמוך במחסום הלחות של העור. מחיר בישראל ומשלוח לכל הארץ.",active
cosrx-advanced-snail-92-all-in-one-cream,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/0c9e9dfc546de415df5b0b9acff42d65_757x757_3a38795f-7687-4d5a-9245-0ca3a7f8a8c4.jpg?v=1788158476,2,קרם Snail 92 All in One של COSRX – תמונה 2,,,,
cosrx-advanced-snail-92-all-in-one-cream,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/71AerT_iWPL._SL1500.jpg?v=1788158476,3,קרם Snail 92 All in One של COSRX – תמונה 3,,,,
cosrx-advanced-snail-92-all-in-one-cream,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/d1da26e3cde618908ba27f15492005de_757x757_69d39645-97a4-4ed3-9222-8777db4c3eab.png?v=1788158476,4,קרם Snail 92 All in One של COSRX – תמונה 4,,,,
cosrx-advanced-snail-92-all-in-one-cream,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/61A99eqKZjL._SL1000.jpg?v=1788158476,5,קרם Snail 92 All in One של COSRX – תמונה 5,,,,
cosrx-aloe-54-2-aqua-tone-up-sunscreen-spf50-pa,קרם הגנה Aloe 54.2 Aqua Tone-Up SPF50+ PA++++,"<div dir=""rtl"" style=""text-align:right;line-height:1.75;"">
<p><strong>קרם הגנה קליל עם SPF50+ PA++++ ו־54.2% אלוורה, שמעניק הגנה מהשמש לצד לחות ואפקט Tone-Up עדין.</strong></p>
<h3>מה חשוב לדעת</h3>
<ul>
<li>SPF50+ PA++++</li>
<li>54.2% אלוורה</li>
<li>מכיל גם חומצה היאלורונית, אלנטואין וניאצינאמיד</li>
<li>מרקם קליל ונוח לשימוש יומיומי</li>
</ul>
<p><strong>כמות / גודל:</strong> 50 מ״ל</p>
<h3>איך משתמשים</h3>
<p>מרחי כמות מתאימה כשלב האחרון בשגרת הבוקר. לפי הוראות היצרן יש לחדש את המריחה כל שעתיים להגנה מספקת.</p>
<p style=""font-size:0.92em;color:#666;""><strong>הערה:</strong> עיצוב האריזה עשוי להשתנות ללא הודעה מוקדמת.</p>
<h2>למי המוצר מתאים</h2>
<p>למי שמחפשת הגנה יומיומית מהשמש כחלק קבוע משגרת הבוקר, עם מרקם שנוח לשלב מעל טיפוח ומתחת לאיפור.</p>
<h2>המקום שלו בשגרת K-Beauty</h2>
<p>בשלב האחרון של שגרת הבוקר, אחרי קרם הלחות ולפני איפור. יש למרוח כמות נדיבה ולחדש לפי הוראות היצרן ובמהלך חשיפה לשמש.</p>

<h2>שאלות נפוצות</h2>
<h3>באיזה שלב משתמשים במוצר?</h3>
<p>בשלב האחרון של שגרת הבוקר, אחרי קרם הלחות ולפני איפור. יש למרוח כמות נדיבה ולחדש לפי הוראות היצרן ובמהלך חשיפה לשמש.</p>
<h3>האם אפשר לשלב אותו בשגרה קיימת?</h3>
<p>כן. מומלץ להוסיף מוצר חדש אחד בכל פעם, לבצע בדיקת רגישות ולהתאים את תדירות השימוש לתחושת העור ולהוראות שעל האריזה.</p>
<p style=""font-size:0.92em;color:#666;"">זהו מוצר קוסמטי ואינו מיועד לאבחן או לטפל במצב רפואי. רשימת הרכיבים והוראות היצרן שעל האריזה הן הקובעות.</p>
</div>",COSRX,Sunscreen,Sunscreen,"COSRX, K-Beauty, K-Beauty: Sun, Korean Beauty, Shopify Collective",TRUE,Title,Default Title,,,,,Shopify-8809598455405,113,shopify,0,deny,manual,79.90,,TRUE,TRUE,8809598455405,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/cosrx-aloe-54-2-aqua-tone-up-sunscreen-spf50-pa-tiger-catalog.webp?v=1788179013,1,קרם הגנה Aloe 54.2 Aqua Tone-Up SPF50+ PA++++ של COSRX,FALSE,קרם הגנה Aloe 54.2 Aqua Tone-Up SPF50+ PA++++ | COSRX,"קרם הגנה קליל עם SPF50+ PA++++ ו־54.2% אלוורה, שמעניק הגנה מהשמש לצד לחות ואפקט Tone-Up עדין. מחיר בישראל ומשלוח לכל הארץ.",active
cosrx-aloe-54-2-aqua-tone-up-sunscreen-spf50-pa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/8809598455405.jpg?v=1788158471,2,קרם הגנה Aloe 54.2 של COSRX – תמונה 2,,,,
cosrx-aloe-54-2-aqua-tone-up-sunscreen-spf50-pa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Cosrx-Aloe-54.2-Aqua-Tone-Up-Sunscreen-in-Wholesale.webp?v=1788158470,3,קרם הגנה Aloe 54.2 של COSRX – תמונה 3,,,,
cosrx-aloe-54-2-aqua-tone-up-sunscreen-spf50-pa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/cosrx-aloe-54.2-aqua-tone-up-sunscreen-1-600x591.jpg?v=1788158470,4,קרם הגנה Aloe 54.2 של COSRX – תמונה 4,,,,
cosrx-aloe-54-2-aqua-tone-up-sunscreen-spf50-pa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/COSRX-Aloe-54.2-Aqua-Tone-Up-Sunscreen-700x700.webp?v=1788158470,5,קרם הגנה Aloe 54.2 של COSRX – תמונה 5,,,,
anti-aging-tinted-moisturizer-sunscreen-broad-spectrum-spf-30-by-chica-beauty,קרם לחות ומקדם הגנה 30 - צ'יקה ביוטי,"<p><strong>SPF TINTED MOISTURIZER</strong></p>
<p><span data-mce-fragment=""1"">Feel YOUthful with our 3-in-1, Anti-Aging Moisturizer, Tint, and SPF! </span>Women on the Go are always looking for effective ways of multi-tasking to get more done throughout the day. Chica Beauty's SPF Tinted Moisturizer is the perfect solution to check off three beauty essentials with one easy to use product...saving you both time and money! </p>
<p> ✓ SPF 30 Sunscreen</p>
<p>✓ Tint (available in three shades to bring out your skin's own natural healthy glow)</p>
<p>✓ Anti-Aging Moisturizer</p>
<p> Our lightweight formula features the most effective ingredients to help fight the harmful effects of the sun and keep your skin looking young and natural. Antioxidants, Vitamins A &amp; E, Extracts of Pomegranate and White Tea work together to give your skin everything it needs to stay protected and look its best. Plus, it's paraben, phthalate, and oil free so you don't have to worry about harmful chemicals or heavy oils that can clog your pores.</p>
<p><strong> Why It's Special</strong></p>
<ul>
<li>Anti Aging Ingredients: Pomegranate and White Tea Extracts Plump Up Your Skin By Activating Your Natural Collagen and Reduce Signs of Stress and Aging</li>
<li>Applying It Is Like Giving Your Skin an Antioxidant Bath! </li>
<li>Provides Broad Spectrum SPF 30 Sunscreen Protection</li>
<li>3 Blendable Shades That Bring Out Your Natural Glow Instead of Cover Up Your Innate Beauty</li>
<li>PARABEN, PHTHALATE, and OIL FREE</li>
<li>VEGAN</li>
</ul>
<p> Ingredient Details: </p>
<p> Vitamin A - Works to Diminish Fine Lines, Protects Collagen, and Reduces Breakouts</p>
<ul>
<li>Vitamin E – A Natural Emollient That Improves Skin Texture and Prevents a Dull, Dry Appearance</li>
<li>Pomegranate Extract – Known to Revive Tired Skin and Impart a Natural Glow, Treats Pigmentation, and Prevents Fine Lines</li>
<li>White Tea Extract – Helps Fight Sun Damage, Improve Firmness, and Sooth Sensitive Skin</li>
</ul>
<p> <strong class=""strroonngg""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/SAjZlDlI8z0?autoplay=1&amp;mute=1&amp;controls=0"" height=""315"" width=""560"" allowfullscreen="""" allow=""autoplay"" frameborder=""0""></iframe></strong></p>
<style type=""text/css""><!--
/*
.shopify-payment-button__button--unbranded {
    background-color: #dc97ad;
}
.shopify-payment-button__button {
    font-size: 23px;
    font-weight: 700;
}
.shopify-payment-button__button--unbranded:hover:not([disabled]) {
    background-color: #000;
}
*/


@media only screen and (max-width: 600px) {
.strroonngg iframe{
text-align: center;
width:98%;
height:auto;
}
}
@media only screen and (min-width: 600px) {
.strroonngg iframe {
width:380px;
height:190px;
}
.strroonngg {
margin-left: 20px;
}
}

#more {display: none;}
#btn_readmore {
	font-size: 14px;
	margin-bottom: 10px;
}
.product-page--pricing { margin-bottom: 10px; margin-top: 15px;}
--></style>",Chica Beauty,Uncategorized,PRODUCT,"Chica Beauty, Shopify Collective",FALSE,Color,Light,,,,,100012,48,shopify,0,deny,manual,91.70,0.00,TRUE,TRUE,850035277027,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/TM-swirls.jpg?v=1770414292,1,,FALSE,,,draft
anti-aging-tinted-moisturizer-sunscreen-broad-spectrum-spf-30-by-chica-beauty,,,,,,,,Color,Medium,,,,,100013,48,shopify,0,deny,manual,91.70,0.00,TRUE,TRUE,850035277034,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/TM-ShadeSelection.jpg?v=1770414292,2,,,,,
anti-aging-tinted-moisturizer-sunscreen-broad-spectrum-spf-30-by-chica-beauty,,,,,,,,Color,Deep,,,,,100014,48,shopify,0,deny,manual,91.70,0.00,TRUE,TRUE,850035277041,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Light_cf267397-1cf6-4e4e-a98d-c6d93c897244.jpg?v=1770414292,3,,,,,
anti-aging-tinted-moisturizer-sunscreen-broad-spectrum-spf-30-by-chica-beauty,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Medium_b39c3fb1-e66c-4079-8a57-f36138ec0610.jpg?v=1770414292,4,,,,,
anti-aging-tinted-moisturizer-sunscreen-broad-spectrum-spf-30-by-chica-beauty,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Deep_2dc844a6-d198-4f54-8253-438c58f1a02c.jpg?v=1770414292,5,,,,,
anti-aging-tinted-moisturizer-sunscreen-broad-spectrum-spf-30-by-chica-beauty,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/TMBenefits.jpg?v=1770414292,6,,,,,
anti-aging-tinted-moisturizer-sunscreen-broad-spectrum-spf-30-by-chica-beauty,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Light_a7d6726d-e61c-4eb0-9ba1-285735163fa2.jpg?v=1770414292,7,,,,,
anti-aging-tinted-moisturizer-sunscreen-broad-spectrum-spf-30-by-chica-beauty,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Medium_ad1f77f9-e6bd-446e-99f9-cfdbcb3a5c84.jpg?v=1770414292,8,,,,,
anti-aging-tinted-moisturizer-sunscreen-broad-spectrum-spf-30-by-chica-beauty,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Deep_3d3281bd-e34b-424a-8373-1a57a15cc6a7.jpg?v=1770414292,9,,,,,
anti-aging-tinted-moisturizer-sunscreen-broad-spectrum-spf-30-by-chica-beauty,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/TMCloseUp.jpg?v=1770414292,10,,,,,
dr-althea-147-barrier-cream,קרם 147 Barrier,"<div dir=""rtl"" style=""text-align:right;line-height:1.75;"">
<p><strong>קרם לחות עשיר בגוון כחול-פסטל טבעי מהפורמולה, עם חומצה היאלורונית, Azulene ותמציות צמחיות, לטיפוח מחסום הלחות והרגעת תחושת עור רגיש.</strong></p>
<h3>מה חשוב לדעת</h3>
<ul>
<li>Hydrolyzed Hyaluronic Acid + Hyaluronic Acid</li>
<li>Azulene מעניק לקרם את הגוון הכחלחל</li>
<li>מכיל תמציות Eclipta Prostrata, תאנה ואלוורה</li>
<li>מרקם עשיר המיועד ללחות והרגעה</li>
</ul>
<p><strong>כמות / גודל:</strong> 50 מ״ל</p>
<h3>איך משתמשים</h3>
<p>לאחר סרום, מרחי כמות מתאימה של הקרם על הפנים.</p>
<p style=""font-size:0.92em;color:#666;""><strong>הערה:</strong> עיצוב האריזה עשוי להשתנות ללא הודעה מוקדמת.</p>
<h2>למי המוצר מתאים</h2>
<p>לעור שמרגיש יבש, מתוח או מיובש ולמי שמחפשת לחות נוחה שתשתלב בשגרה בלי להכביד.</p>
<h2>המקום שלו בשגרת K-Beauty</h2>
<p>אחרי טונר וסרום, כשלב הלחות האחרון בערב. בבוקר מסיימים מעליו עם קרם הגנה.</p>

<h2>שאלות נפוצות</h2>
<h3>באיזה שלב משתמשים במוצר?</h3>
<p>אחרי טונר וסרום, כשלב הלחות האחרון בערב. בבוקר מסיימים מעליו עם קרם הגנה.</p>
<h3>האם אפשר לשלב אותו בשגרה קיימת?</h3>
<p>כן. מומלץ להוסיף מוצר חדש אחד בכל פעם, לבצע בדיקת רגישות ולהתאים את תדירות השימוש לתחושת העור ולהוראות שעל האריזה.</p>
<p style=""font-size:0.92em;color:#666;"">זהו מוצר קוסמטי ואינו מיועד לאבחן או לטפל במצב רפואי. רשימת הרכיבים והוראות היצרן שעל האריזה הן הקובעות.</p>
</div>",Dr. Althea,Skin Care,Moisturizer,"Dr. Althea, K-Beauty, K-Beauty: Hydration, Korean Beauty, Shopify Collective",TRUE,Title,Default Title,,,,,Shopify-8809447251363,113,shopify,0,deny,manual,109.90,,TRUE,TRUE,8809447251363,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/dr-althea-147-barrier-cream-tiger-catalog.webp?v=1788178949,1,קרם 147 Barrier של Dr. Althea,FALSE,קרם 147 Barrier | Dr. Althea,"קרם Dr. Althea 147 Barrier עם חומצה היאלורונית, Azulene ותמציות צמחיות, לטיפוח מחסום הלחות ותחושת עור רגוע. מחיר בישראל ומשלוח לכל הארץ.",active
